x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31
0.16015625,0.390625,0.240234375,0.208984375,0.1689453125,0.3798828125,0.236328125,0.21484375,0.3720703125,0.1689453125,0.22265625,0.236328125,0.154296875,0.3896484375,0.23828125,0.2177734375,0.140625,0.3916015625,0.23828125,0.2294921875,0.353515625,0.1767578125,0.23828125,0.2314453125,0.1826171875,0.083984375,0.2060546875,0.52734375,0.208984375,0.0908203125,0.173828125,0.5263671875,0.203125,0.0625,0.3701171875,0.3642578125,0.21274825586263876,0.05140562302308829,0.07564338557296624,-0.1309701597602567,0.05140562302308829,0.06748348418579087,0.019082087418272393,-0.026108802341735134,0.07564338557296624,0.019082087418272393,0.3618160825637706,-0.16395341077492528,-0.1309701597602567,-0.026108802341735134,-0.16395341077492528,0.3579521773877997,-5.15789768890831e-19,0.008701846497350866,0.012054368143733963,0.010019482777283137,-0.008701846497350871,-1.9211764335456765e-18,-0.032978952886619166,0.052198288110971575,-0.012054368143733972,0.032978952886619166,-2.453532633371293e-18,-0.19904809860924022,-0.010019482777283133,-0.05219828811097158,0.19904809860924022,4.8904988358078016e-18
0.18359375,0.255859375,0.275390625,0.28515625,0.19921875,0.2333984375,0.2646484375,0.302734375,0.2080078125,0.1806640625,0.4501953125,0.1611328125,0.17578125,0.2470703125,0.2880859375,0.2890625,0.1689453125,0.234375,0.2802734375,0.31640625,0.208984375,0.1953125,0.4150390625,0.1806640625,0.279296875,0.11328125,0.193359375,0.4140625,0.2734375,0.1259765625,0.201171875,0.3994140625,0.294921875,0.1220703125,0.3583984375,0.224609375,0.2712774226859607,0.07383316350696983,-0.1017287050819417,0.019720344969947436,0.07383316350696983,0.12462386360472687,-0.03733942042642896,0.015336429521727925,-0.1017287050819417,-0.03733942042642896,0.35990059918852235,-0.10792108927131434,0.019720344969947436,0.015336429521727925,-0.10792108927131434,0.24419811452079015,-1.5240226980614383e-18,-0.005132958302248817,0.11130629480362,0.10356384185000934,0.005132958302248819,-8.47664112717224e-20,0.04696070442173364,-0.002496254860944295,-0.11130629480362,-0.04696070442173363,8.699549200269958e-20,-0.2237636793816166,-0.10356384185000934,0.0024962548609442944,0.2237636793816166,1.5217936173304604e-18
0.177734375,0.4287109375,0.20703125,0.1865234375,0.19921875,0.404296875,0.2041015625,0.1923828125,0.37890625,0.248046875,0.115234375,0.2578125,0.220703125,0.4033203125,0.1904296875,0.185546875,0.224609375,0.3974609375,0.171875,0.2060546875,0.3662109375,0.25390625,0.1162109375,0.263671875,0.1484375,0.2236328125,0.2509765625,0.376953125,0.1357421875,0.2431640625,0.240234375,0.380859375,0.2216796875,0.173828125,0.29296875,0.3115234375,0.22415649463673037,-0.049054418521802534,0.13122608144904585,-0.16370163233708787,-0.049054418521802534,0.16507069059790572,0.05967301687115218,-0.009148032626697042,0.13122608144904585,0.05967301687115218,0.2831163726518764,-0.06453210727569864,-0.16370163233708787,-0.009148032626697042,-0.06453210727569864,0.32765644211348743,3.40334946753418e-18,-0.00397162596261098,-0.11459466467221756,-0.07264742994077673,0.003971625962610979,-1.5761257598194428e-18,0.023510662656470494,-0.0833849913983857,0.11459466467221756,-0.023510662656470498,1.2086865541586544e-18,-0.11544110196156776,0.07264742994077675,0.0833849913983857,0.11544110196156773,-3.035910261873392e-18
0.2421875,0.41796875,0.111328125,0.228515625,0.2421875,0.4169921875,0.1259765625,0.21484375,0.232421875,0.419921875,0.1533203125,0.1943359375,0.212890625,0.4345703125,0.1162109375,0.236328125,0.220703125,0.4404296875,0.12109375,0.2177734375,0.2353515625,0.4150390625,0.1494140625,0.2001953125,0.2861328125,0.291015625,0.044921875,0.3779296875,0.306640625,0.3115234375,0.048828125,0.3330078125,0.1953125,0.396484375,0.18359375,0.224609375,0.19242277728065538,-0.00587466560221958,0.033677944008850304,-0.06608603620014682,-0.005874665602219578,0.40822510417051133,0.025466992610793184,0.1106647099886069,0.033677944008850304,0.025466992610793184,0.17242682361695666,-0.15020031953055346,-0.06608603620014682,0.1106647099886069,-0.15020031953055346,0.22692529493187652,-2.1221364610256945e-18,-0.15633241279504198,-0.0812408903196356,0.03625798286663753,0.15633241279504198,-4.786703938888836e-18,0.16373678150570314,-0.1782140795143512,0.0812408903196356,-0.16373678150570314,5.62964407926393e-19,-0.0485474275144456,-0.03625798286663752,0.1782140795143512,0.0485474275144456,6.345875991988138e-18
0.2607421875,0.248046875,0.1142578125,0.376953125,0.2197265625,0.2236328125,0.1494140625,0.4072265625,0.25390625,0.2119140625,0.3056640625,0.228515625,0.2353515625,0.23828125,0.1240234375,0.40234375,0.2412109375,0.2509765625,0.1455078125,0.3623046875,0.2470703125,0.2412109375,0.26171875,0.25,0.1396484375,0.158203125,0.20703125,0.4951171875,0.1611328125,0.16796875,0.203125,0.4677734375,0.1474609375,0.1875,0.3916015625,0.2734375,0.15248078190527137,0.0005954814949821712,-0.018043392009603386,0.14685490188328837,0.0005954814949821707,0.17483396403791157,-0.005625053854256244,-0.013492005147030693,-0.018043392009603386,-0.005625053854256244,0.37321949883946476,-0.13701821730992894,0.14685490188328837,-0.013492005147030693,-0.13701821730992894,0.2994657552173522,-2.465921592601419e-18,0.07940897214244534,0.1036800722250402,-0.004050166042777554,-0.07940897214244534,5.178655910683625e-19,-0.013397556348760251,-0.1374318096788635,-0.10368007222504023,0.013397556348760262,-2.0833392915379844e-18,-0.014088920414119022,0.004050166042777557,0.1374318096788635,0.014088920414119027,4.031395293071041e-18
0.5458984375,0.1708984375,0.1279296875,0.1552734375,0.546875,0.171875,0.1279296875,0.1533203125,0.2939453125,0.447265625,0.1025390625,0.15625,0.5439453125,0.1630859375,0.14453125,0.1484375,0.537109375,0.1728515625,0.1298828125,0.16015625,0.2744140625,0.4501953125,0.1181640625,0.1572265625,0.3984375,0.0546875,0.2802734375,0.2666015625,0.3828125,0.0380859375,0.330078125,0.2490234375,0.2587890625,0.1689453125,0.154296875,0.41796875,0.25121611762942236,0.17336725986151477,0.09095902425731889,0.10377278106323051,0.17336725986151477,0.190151526222604,0.08439990388786472,0.13424690308840856,0.09095902425731889,0.08439990388786472,0.15352615097729105,0.020345005680324924,0.10377278106323051,0.13424690308840856,0.020345005680324924,0.4051062051706825,3.281381197239586e-19,-0.01275204854733925,-0.08431830290203425,-0.12406243161986197,0.01275204854733924,-2.1369439214587556e-18,-0.0801032373019806,-0.13927922943065732,0.08431830290203425,0.0801032373019806,-2.1204604103230107e-18,-0.03287831004831744,0.12406243161986194,0.13927922943065732,0.032878310048317455,3.929266212057809e-18
0.341796875,0.0869140625,0.3671875,0.2041015625,0.361328125,0.1005859375,0.3681640625,0.169921875,0.251953125,0.2265625,0.3173828125,0.2041015625,0.365234375,0.0908203125,0.3544921875,0.189453125,0.34765625,0.0986328125,0.36328125,0.1904296875,0.2314453125,0.2109375,0.2890625,0.2685546875,0.396484375,0.1708984375,0.2939453125,0.138671875,0.41796875,0.181640625,0.2880859375,0.1123046875,0.28515625,0.31640625,0.220703125,0.177734375,0.2821784033074562,0.1166762418017378,-0.04325608591788754,0.027586591590271325,0.1166762418017378,0.2952503184096212,0.019625338161116865,-0.009977076209880174,-0.04325608591788754,0.019625338161116865,0.26052320815217234,0.09697747483718813,0.027586591590271325,-0.009977076209880174,0.09697747483718813,0.1620480701307503,-1.470432084769243e-18,0.011933736288022212,-0.1545452627184936,-0.007172503061795736,-0.011933736288022214,3.004758339640443e-19,-0.11743637088822348,-0.1457829520855921,0.1545452627184936,0.11743637088822348,-1.753398741093389e-18,-0.04731943406824227,0.007172503061795739,0.1457829520855921,0.04731943406824225,2.923354991898588e-18
0.1513671875,0.1044921875,0.3310546875,0.4130859375,0.1669921875,0.091796875,0.3427734375,0.3984375,0.1044921875,0.1513671875,0.2431640625,0.5009765625,0.1591796875,0.095703125,0.310546875,0.4345703125,0.16015625,0.080078125,0.349609375,0.41015625,0.1044921875,0.134765625,0.259765625,0.5009765625,0.3544921875,0.2412109375,0.142578125,0.26171875,0.3818359375,0.248046875,0.1123046875,0.2578125,0.1357421875,0.46875,0.2373046875,0.158203125,0.1530461072737112,0.05877051238234044,-0.07844973126528902,0.053388651860260754,0.05877051238234044,0.47108635652460246,0.01858792626162304,-0.16958431043629668,-0.07844973126528902,0.01858792626162304,0.22535831500274486,-0.0669941882771762,0.053388651860260754,-0.16958431043629668,-0.0669941882771762,0.15050922119894147,2.818828906330528e-18,0.015727004042849702,-0.12442342111066675,-0.007275923018153081,-0.015727004042849706,-4.9029205500669736e-18,0.06572409943871742,0.004517020295229591,0.12442342111066675,-0.06572409943871743,2.1141924738925125e-18,0.1027315243365002,0.007275923018153077,-0.004517020295229592,-0.1027315243365002,-3.010083015606701e-20
0.4541015625,0.0546875,0.3447265625,0.146484375,0.4423828125,0.052734375,0.3388671875,0.166015625,0.1953125,0.27734375,0.095703125,0.431640625,0.455078125,0.0556640625,0.3232421875,0.166015625,0.44921875,0.060546875,0.3408203125,0.1494140625,0.19921875,0.2978515625,0.0908203125,0.412109375,0.3154296875,0.1259765625,0.466796875,0.091796875,0.3515625,0.1142578125,0.4384765625,0.095703125,0.1591796875,0.2958984375,0.1474609375,0.3974609375,0.16003292674784406,0.1128885305399196,0.05872159905572827,0.1205646135799269,0.1128885305399196,0.29344477662537,-0.02674840619208424,-0.05970341326484182,0.05872159905572827,-0.02674840619208424,0.14155792449367433,0.16842311905582544,0.1205646135799269,-0.05970341326484182,0.16842311905582544,0.40496437213311154,8.90746123627895e-19,-0.06576095630148789,0.02137014790377222,0.05708661811998616,0.06576095630148789,-3.2721025012099793e-19,0.147044035724071,0.15310370469486584,-0.021370147903772223,-0.147044035724071,1.101785325612963e-18,0.05994347146721548,-0.05708661811998615,-0.15310370469486584,-0.05994347146721548,-1.6653211991198617e-18
0.333984375,0.3095703125,0.1337890625,0.22265625,0.3310546875,0.328125,0.123046875,0.2177734375,0.376953125,0.2880859375,0.2353515625,0.099609375,0.341796875,0.3193359375,0.13671875,0.2021484375,0.3525390625,0.2939453125,0.1376953125,0.2158203125,0.3623046875,0.306640625,0.234375,0.0966796875,0.0908203125,0.134765625,0.392578125,0.3818359375,0.0771484375,0.1611328125,0.3876953125,0.3740234375,0.10546875,0.138671875,0.5234375,0.232421875,0.11268853083058161,-0.03031371846168817,0.06891317836502049,-0.05148007843438683,-0.03031371846168817,0.13146127019520787,0.09778527106894704,0.0933871821083634,0.06891317836502049,0.09778527106894704,0.49677535693975255,0.0016620870155329055,-0.05148007843438683,0.0933871821083634,0.0016620870155329048,0.259074842034458,3.002381462492885e-19,0.06415249988404459,0.10631714076490123,0.04639729658372285,-0.0641524998840446,8.802145223109593e-19,-0.173526330597305,0.013137337784925063,-0.10631714076490122,0.173526330597305,-9.451616196308053e-19,0.05078996871365273,-0.04639729658372285,-0.013137337784925061,-0.050789968713652746,-2.352910489294431e-19
0.1552734375,0.259765625,0.1962890625,0.388671875,0.17578125,0.2685546875,0.166015625,0.3896484375,0.0771484375,0.3330078125,0.2294921875,0.3603515625,0.14453125,0.2861328125,0.1748046875,0.39453125,0.1875,0.263671875,0.17578125,0.373046875,0.09375,0.3408203125,0.25,0.3154296875,0.1279296875,0.3251953125,0.2080078125,0.3388671875,0.140625,0.326171875,0.201171875,0.33203125,0.1640625,0.2548828125,0.1416015625,0.439453125,0.16761252835914361,-0.08872162007221181,-0.08175987272068957,0.0765303083142981,-0.08872162007221181,0.2747264543183593,-0.02174922434512588,0.0030998695459433833,-0.08175987272068957,-0.02174922434512588,0.15668169440449833,-0.06894041509093585,0.0765303083142981,0.0030998695459433833,-0.06894041509093585,0.40097932291799876,-8.243596038166747e-19,-0.055776049763620175,0.009453350135194384,0.07105867248523186,0.055776049763620175,3.467874355003809e-19,0.02507314519226836,0.01864554433186615,-0.009453350135194381,-0.025073145192268352,-1.1462918396034e-19,-0.18165846257732002,-0.07105867248523186,-0.018645544331866153,0.18165846257732002,5.92201352276634e-19
0.1474609375,0.3193359375,0.341796875,0.19140625,0.12109375,0.3798828125,0.314453125,0.1845703125,0.2890625,0.216796875,0.140625,0.353515625,0.1328125,0.359375,0.3203125,0.1875,0.126953125,0.3828125,0.306640625,0.18359375,0.2890625,0.201171875,0.158203125,0.3515625,0.28515625,0.3505859375,0.1572265625,0.20703125,0.30859375,0.3173828125,0.1533203125,0.220703125,0.1669921875,0.494140625,0.232421875,0.1064453125,0.17878259734803473,-0.025037984374237255,0.06835031069336368,0.018446578792943077,-0.025037984374237255,0.4548931166879582,-0.20405731569460175,-0.07197481046064731,0.06835031069336368,-0.20405731569460175,0.2602800270956353,-0.030191190932859862,0.018446578792943077,-0.07197481046064731,-0.030191190932859862,0.10604425886837175,3.4091975403137844e-18,0.13116303952355368,-0.12348608991332465,0.048586251290444485,-0.13116303952355365,4.184305564247018e-18,-0.07841842455094944,0.08447037361603726,0.12348608991332465,0.0784184245509494,-6.377895828752741e-18,0.024764108546057945,-0.04858625129044448,-0.08447037361603726,-0.024764108546057945,-1.2156072758080612e-18
0.37890625,0.185546875,0.171875,0.263671875,0.353515625,0.189453125,0.17578125,0.28125,0.3681640625,0.1708984375,0.169921875,0.291015625,0.3701171875,0.17578125,0.171875,0.2822265625,0.3701171875,0.1865234375,0.1826171875,0.2607421875,0.3662109375,0.19921875,0.154296875,0.2802734375,0.265625,0.1923828125,0.291015625,0.2509765625,0.2333984375,0.2080078125,0.3017578125,0.2568359375,0.322265625,0.1416015625,0.224609375,0.3115234375,0.31787486809602633,0.022412487326657626,0.1009500923688993,0.1540844359692486,0.022412487326657626,0.14197543931242823,-0.021168460374129557,-0.053723968314892664,0.1009500923688993,-0.021168460374129557,0.2283856748852263,0.01551558756174484,0.1540844359692486,-0.053723968314892664,0.01551558756174484,0.3117640177063192,3.0155257535166903e-19,0.06513605211743535,-0.09544741923940221,-0.0060525559288444695,-0.06513605211743535,-3.3862080013689765e-18,-0.09986943957592942,-0.03970012576743281,0.09544741923940221,0.09986943957592942,8.844564088960673e-19,-0.08354520313037712,0.006052555928844459,0.039700125767432815,0.08354520313037712,2.20019901712124e-18
0.5224609375,0.205078125,0.201171875,0.0712890625,0.5498046875,0.1640625,0.2197265625,0.06640625,0.1884765625,0.5185546875,0.18359375,0.109375,0.5400390625,0.185546875,0.1923828125,0.08203125,0.537109375,0.1689453125,0.2021484375,0.091796875,0.20703125,0.5087890625,0.1669921875,0.1171875,0.26171875,0.1533203125,0.49609375,0.0888671875,0.2568359375,0.1875,0.4619140625,0.09375,0.2119140625,0.2119140625,0.17578125,0.400390625,0.20168764733837788,0.035140533229168616,0.005663477111840733,-0.02200388796111178,0.035140533229168616,0.22293793724784014,0.1316501326454031,0.20632839373549583,0.005663477111840733,0.1316501326454031,0.1652764459278543,0.19615852071632142,-0.02200388796111178,0.20632839373549583,0.19615852071632142,0.41009796948592764,-3.2424809153232696e-19,-0.17388233193497735,-0.10370374148096112,-0.10845992534616668,0.1738823319349774,4.349912141960418e-19,-0.028250813157096013,-0.09663008693584578,0.10370374148096112,0.028250813157096013,2.093794423382096e-18,-0.08895434284237344,0.10845992534616668,0.09663008693584578,0.08895434284237345,-2.2045375460458105e-18
0.58984375,0.076171875,0.1962890625,0.1376953125,0.58203125,0.0712890625,0.2109375,0.1357421875,0.234375,0.4248046875,0.0546875,0.2861328125,0.6201171875,0.0693359375,0.19140625,0.119140625,0.611328125,0.0712890625,0.1953125,0.1220703125,0.28125,0.4033203125,0.056640625,0.2587890625,0.3486328125,0.109375,0.4765625,0.0654296875,0.3330078125,0.140625,0.453125,0.0732421875,0.15234375,0.341796875,0.138671875,0.3671875,0.15352518581184052,0.11504304558976303,0.09673974071253333,0.1764153559403609,0.11504304558976303,0.33386781335369986,0.06640074527405414,0.0869423801466911,0.09673974071253333,0.06640074527405414,0.1607037345906022,0.19426273014232512,0.1764153559403609,0.0869423801466911,0.19426273014232512,0.3519032662438574,5.305537214533652e-19,-0.010732989902433812,-0.007951215905171446,0.03967668002908796,0.010732989902433815,6.48471108469543e-19,0.05567174649658395,0.1240351907930922,0.007951215905171442,-0.05567174649658394,-1.0909471357033202e-18,0.051207108603332926,-0.03967668002908796,-0.12403519079309222,-0.051207108603332926,-8.807769421958782e-20
